Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0373,9.153244017325564,2.797788978198118,0.7878293590491863,3.55126265105772,0.0003833876127814283,0.0005722862907642752,insE2
b0649,147.1971190057756,2.7970890233513415,0.21372595986049658,13.087268505786852,3.893596454388267e-39,2.328751575029504e-38,djlC
b3062,16.64260915535059,2.7953169622526435,0.5885243392583499,4.749704941303299,2.0371365656661054e-06,3.5402586506364766e-06,ttdB
b0859,476.8099312994607,2.7946620053955042,0.14938109286967027,18.70827125246532,4.2390386608349773e-78,5.736693141312305e-77,rlmC
b3758,6.173145249200072,2.790829921652086,0.993490427631784,2.8091160659742638,0.004967773318928047,0.006757768278714852,rrlC
b2917,135.9517873154695,2.7897497800638615,0.22914748320781192,12.17447270644409,4.251326134023814e-34,2.1965185025789705e-33,scpA
b3080,128.68271103360146,2.789033456875435,0.25658151357912934,10.869970396426481,1.6025283761587236e-27,6.731230831918609e-27,ygjK
b0946,822.4378877214934,2.7886505304491562,0.14647963607243558,19.03780351468201,8.293340733610659e-81,1.1738677141271422e-79,zapC
b0615,25.79993133251847,2.7873410244007375,0.45943263541396934,6.066919956370141,1.3038649690815767e-09,2.712482794847401e-09,citF
b2165,70.18552578804999,2.7872064341148177,0.30347935953702865,9.184171333321732,4.1470795893405433e-20,1.3492567887861842e-19,psuG
b1563,1647.0776969547887,2.7860812031844695,0.16181518803562797,17.217674292545635,1.956953734611901e-66,2.1482569425839374e-65,relE
b1883,31.71844210851697,2.781953071192196,0.4524582318193768,6.148530130628197,7.820427286987693e-10,1.6432229554806598e-09,cheB
b0745,39.67694447420097,2.7817064581516595,0.41202665150944784,6.751277976706016,1.4654851418519784e-11,3.3988754449064323e-11,lysW
b1885,57.76871524955027,2.7739889397260313,0.32224905175686924,8.608214437257532,7.420734677729681e-18,2.2146490882282072e-17,tap
b1561,129.73999987401783,2.7734592122466353,0.22718086132160445,12.208155194554166,2.8119279065243414e-34,1.4579630912273441e-33,rem
b2561,208.2757543891374,2.773176441733961,0.1936523562331116,14.320385745246044,1.6321475155537672e-46,1.1495541381548293e-45,yfhH
b1798,162.0637067976228,2.7720914839802338,0.23153225053554685,11.972809306557656,4.932958118588844e-33,2.4788677668981837e-32,leuE
b4668,11.959084922807625,2.771686005026274,0.684072546056779,4.0517427881051375,5.083753544001411e-05,8.049886007443962e-05,ibsB
b4286,16.76469615390882,2.77156742504411,0.6086840802895719,4.553375905158519,5.27918179387325e-06,8.90722815509009e-06,yjhV
b2252,39.05063880527174,2.7686368339129683,0.3819117076015678,7.249415974441321,4.185725325877615e-13,1.044533043339754e-12,ais
